"","X.1","Elk","Date_Time","id","X","Y"
"3451",3451,"Wiggins2","2015-07-07 09:40:01",2,-1073432.16671278,2385584.01818946
"3452",3452,"Wiggins2","2015-07-07 10:20:30",2,-1073432.16671278,2385584.01818946
"3453",3453,"Wiggins2","2015-07-07 11:00:16",2,-1072332.86743997,2384658.02580014
"3454",3454,"Wiggins2","2015-07-07 11:40:09",2,-1072257.22757973,2384506.41729797
"3455",3455,"Wiggins2","2015-07-07 12:20:05",2,-1072277.02972164,2384481.06016406
"3456",3456,"Wiggins2","2015-07-07 13:00:30",2,-1072276.87273435,2384482.16471413
"3457",3457,"Wiggins2","2015-07-07 13:40:41",2,-1072252.27153902,2384484.30254971
"3458",3458,"Wiggins2","2015-07-07 14:20:30",2,-1072266.73617131,2384496.50010128
"3459",3459,"Wiggins2","2015-07-07 15:00:17",2,-1072265.95124093,2384502.02285073
"3460",3460,"Wiggins2","2015-07-07 15:40:19",2,-1072285.75342151,2384476.66573675
"3461",3461,"Wiggins2","2015-07-07 16:20:16",2,-1072573.06421628,2384164.79571979
"3462",3462,"Wiggins2","2015-07-07 17:00:09",2,-1072655.43874849,2384155.09598642
"3463",3463,"Wiggins2","2015-07-07 17:40:20",2,-1072618.32506578,2384074.31886406
"3464",3464,"Wiggins2","2015-07-07 18:20:16",2,-1072604.62614689,2383942.78046985
"3465",3465,"Wiggins2","2015-07-07 19:00:08",2,-1072603.84102282,2383948.30324725
"3466",3466,"Wiggins2","2015-07-07 19:40:09",2,-1072683.19739278,2383731.95495998
"3467",3467,"Wiggins2","2015-07-07 20:20:30",2,-1072616.60910722,2383687.55521589
"3468",3468,"Wiggins2","2015-07-07 21:00:18",2,-1072634.05853448,2383678.76697959
"3469",3469,"Wiggins2","2015-07-07 21:40:08",2,-1072629.73046551,2383652.23338822
"3470",3470,"Wiggins2","2015-07-07 22:20:08",2,-1072622.73296719,2383644.47733455
"3471",3471,"Wiggins2","2015-07-07 23:00:29",2,-1072623.04701141,2383642.26821159
"3472",3472,"Wiggins2","2015-07-07 23:40:15",2,-1072639.86843731,2383637.89822583
"3473",3473,"Wiggins2","2015-07-08 00:20:22",2,-1072646.39485169,2383648.96797944
"3474",3474,"Wiggins2","2015-07-08 01:00:30",2,-1072622.41892298,2383646.68645742
"3475",3475,"Wiggins2","2015-07-08 01:40:14",2,-1072620.69168004,2383658.83663177
"3476",3476,"Wiggins2","2015-07-08 02:20:15",2,-1072629.73046551,2383652.23338822
"3477",3477,"Wiggins2","2015-07-08 03:00:27",2,-1072665.57170369,2383628.02963287
"3478",3478,"Wiggins2","2015-07-08 03:40:16",2,-1072703.69963005,2383644.71897436
"3479",3479,"Wiggins2","2015-07-08 04:20:12",2,-1072621.47679043,2383653.31382555
"3480",3480,"Wiggins2","2015-07-08 05:00:52",2,-1072236.11956167,2383914.06662905
"3481",3481,"Wiggins2","2015-07-08 05:40:15",2,-1072127.91113077,2384048.56300693
"3482",3482,"Wiggins2","2015-07-08 06:20:18",2,-1072130.98460693,2384083.93257372
"3483",3483,"Wiggins2","2015-07-08 07:00:30",2,-1072177.99177725,2384095.11995201
"3484",3484,"Wiggins2","2015-07-08 07:40:16",2,-1072198.6698724,2384120.59581683
"3485",3485,"Wiggins2","2015-07-08 08:20:30",2,-1072298.33497681,2384103.20764344
"3486",3486,"Wiggins2","2015-07-08 09:00:14",2,-1072263.37192216,2384178.24623403
"3487",3487,"Wiggins2","2015-07-08 09:40:48",2,-1072247.96469897,2384172.67597168
"3488",3488,"Wiggins2","2015-07-08 10:20:23",2,-1072247.33678856,2384177.09419978
"3489",3489,"Wiggins2","2015-07-08 11:00:15",2,-1072247.49376616,2384175.98964279
"3490",3490,"Wiggins2","2015-07-08 11:40:14",2,-1072290.79976651,2384156.22638602
"3491",3491,"Wiggins2","2015-07-08 12:20:14",2,-1072346.53042893,2384163.02036502
"3492",3492,"Wiggins2","2015-07-08 13:01:01",2,-1072349.51327018,2384142.03380661
"3493",3493,"Wiggins2","2015-07-08 13:40:30",2,-1072363.50756989,2384157.5452779
"3494",3494,"Wiggins2","2015-07-08 14:21:42",2,-1072287.50311409,2384179.42207114
"3495",3495,"Wiggins2","2015-07-08 15:00:30",2,-1072199.23138717,2384173.6383014
"3496",3496,"Wiggins2","2015-07-08 15:40:14",2,-1072216.20835877,2384168.16288748
"3497",3497,"Wiggins2","2015-07-08 16:20:16",2,-1072273.03779052,2384167.22441933
"3498",3498,"Wiggins2","2015-07-08 17:00:30",2,-1072362.9471355,2384104.50274224
"3499",3499,"Wiggins2","2015-07-08 17:40:15",2,-1072269.56094513,2384077.70773611
"3500",3500,"Wiggins2","2015-07-08 18:20:30",2,-1072279.83121328,2383948.45046755
"3501",3501,"Wiggins2","2015-07-08 19:00:14",2,-1072428.48044744,2383586.43961423
"3502",3502,"Wiggins2","2015-07-08 19:40:15",2,-1072515.97407658,2383597.74881016
"3503",3503,"Wiggins2","2015-07-08 20:20:47",2,-1074366.39900723,2381808.85313935
"3504",3504,"Wiggins2","2015-07-08 21:00:14",2,-1075348.04600936,2380548.94563169
"3505",3505,"Wiggins2","2015-07-08 21:40:14",2,-1074611.96178599,2381393.02964557
"3506",3506,"Wiggins2","2015-07-08 22:20:21",2,-1074709.46605211,2381504.95889453
"3507",3507,"Wiggins2","2015-07-08 23:00:29",2,-1074693.34712856,2381447.44237101
"3508",3508,"Wiggins2","2015-07-08 23:40:14",2,-1074693.03256715,2381449.65151185
"3509",3509,"Wiggins2","2015-07-09 00:20:13",2,-1074693.18984785,2381448.54694144
"3510",3510,"Wiggins2","2015-07-09 01:00:14",2,-1074668.73488611,2381449.57268022
"3511",3511,"Wiggins2","2015-07-09 01:40:29",2,-1074607.47931879,2381253.77466005
"3512",3512,"Wiggins2","2015-07-09 02:20:14",2,-1074502.57645784,2381079.93760718
"3513",3513,"Wiggins2","2015-07-09 03:00:13",2,-1074549.99350523,2381031.46653446
"3514",3514,"Wiggins2","2015-07-09 03:40:13",2,-1074548.42097874,2381042.51235029
"3515",3515,"Wiggins2","2015-07-09 04:20:29",2,-1074650.41361844,2381407.52020357
"3516",3516,"Wiggins2","2015-07-09 05:00:14",2,-1074538.20048642,2382138.71631484
"3517",3517,"Wiggins2","2015-07-09 05:40:15",2,-1074335.50281701,2382651.91792064
"3518",3518,"Wiggins2","2015-07-09 06:20:13",2,-1074416.3750232,2383506.37851474
"3519",3519,"Wiggins2","2015-07-09 07:00:33",2,-1074490.17841579,2383727.62341381
"3520",3520,"Wiggins2","2015-07-09 07:40:30",2,-1074712.48537707,2383759.28480925
"3521",3521,"Wiggins2","2015-07-09 08:20:14",2,-1074065.67277737,2384319.66499341
"3522",3522,"Wiggins2","2015-07-09 09:00:14",2,-1074094.52503516,2384173.8936732
"3523",3523,"Wiggins2","2015-07-09 09:40:24",2,-1074089.02152219,2384212.55200413
"3524",3524,"Wiggins2","2015-07-09 10:20:05",2,-1074096.80331798,2384214.78675655
"3525",3525,"Wiggins2","2015-07-09 11:00:15",2,-1074110.79443261,2384230.30151265
"3526",3526,"Wiggins2","2015-07-09 11:40:13",2,-1074090.35630263,2384260.07219059
"3527",3527,"Wiggins2","2015-07-09 12:20:26",2,-1074128.63146717,2384389.48118982
"3528",3528,"Wiggins2","2015-07-09 13:00:17",2,-1074135.15504246,2384400.55212909
"3529",3529,"Wiggins2","2015-07-09 13:40:29",2,-1074135.78405517,2384396.13405446
"3530",3530,"Wiggins2","2015-07-09 14:20:30",2,-1074150.48952794,2384235.95285682
"3531",3531,"Wiggins2","2015-07-09 15:00:14",2,-1074128.95049119,2384273.45507748
"3532",3532,"Wiggins2","2015-07-09 15:40:13",2,-1074119.91077212,2384280.05646502
"3533",3533,"Wiggins2","2015-07-09 16:20:14",2,-1074097.275051,2384211.47318686
"3534",3534,"Wiggins2","2015-07-09 17:00:30",2,-1074098.13804737,2384262.30694339
"3535",3535,"Wiggins2","2015-07-09 17:40:12",2,-1074098.29529275,2384261.2024212
"3536",3536,"Wiggins2","2015-07-09 18:20:13",2,-1074054.04342602,2384173.76524785
"3537",3537,"Wiggins2","2015-07-09 19:00:16",2,-1074088.86753811,2384099.83909744
"3538",3538,"Wiggins2","2015-07-09 19:40:30",2,-1074001.45890402,2384031.05058819
"3539",3539,"Wiggins2","2015-07-09 20:20:06",2,-1073979.05621835,2384017.71946301
"3540",3540,"Wiggins2","2015-07-09 21:00:13",2,-1073965.14336628,2383944.74374669
"3541",3541,"Wiggins2","2015-07-09 21:40:12",2,-1073999.80872114,2383985.73928642
"3542",3542,"Wiggins2","2015-07-09 22:20:13",2,-1073992.18389143,2383982.4000996
"3543",3543,"Wiggins2","2015-07-09 23:00:29",2,-1073992.0266663,2383983.50462953
"3544",3544,"Wiggins2","2015-07-09 23:40:15",2,-1074193.17730259,2384106.80106104
"3545",3545,"Wiggins2","2015-07-10 00:20:13",2,-1074260.06888836,2384149.00554789
"3546",3546,"Wiggins2","2015-07-10 01:00:30",2,-1074259.12528853,2384155.6326775
"3547",3547,"Wiggins2","2015-07-10 01:40:14",2,-1074259.12528853,2384155.6326775
"3548",3548,"Wiggins2","2015-07-10 02:20:30",2,-1074259.91162171,2384150.11006954
"3549",3549,"Wiggins2","2015-07-10 03:00:12",2,-1074252.44431116,2384145.66610335
"3550",3550,"Wiggins2","2015-07-10 03:40:09",2,-1074232.24399939,2384116.87093015
"3551",3551,"Wiggins2","2015-07-10 04:20:26",2,-1074175.57334288,2384002.87251055
"3552",3552,"Wiggins2","2015-07-10 05:00:12",2,-1074006.4913909,2383881.88779088
"3553",3553,"Wiggins2","2015-07-10 05:40:12",2,-1074134.54204211,2383949.70060271
"3554",3554,"Wiggins2","2015-07-10 06:20:14",2,-1074244.98223667,2384027.40451389
"3555",3555,"Wiggins2","2015-07-10 07:00:30",2,-1074028.88839307,2384236.67183671
"3556",3556,"Wiggins2","2015-07-10 07:41:00",2,-1074820.45223627,2384138.66249685
"3557",3557,"Wiggins2","2015-07-10 08:20:12",2,-1074002.218907,2384936.06168298
"3558",3558,"Wiggins2","2015-07-10 09:00:30",2,-1073883.93071324,2384913.58805582
"3559",3559,"Wiggins2","2015-07-10 09:40:11",2,-1073865.22407569,2384931.20927877
"3560",3560,"Wiggins2","2015-07-10 10:20:13",2,-1073865.22407569,2384931.20927877
"3561",3561,"Wiggins2","2015-07-10 11:00:13",2,-1073979.03302398,2384928.25327832
"3562",3562,"Wiggins2","2015-07-10 11:40:30",2,-1073790.71807549,2384544.22138634
"3563",3563,"Wiggins2","2015-07-10 12:20:14",2,-1073932.19928986,2384574.50180836
"3564",3564,"Wiggins2","2015-07-10 13:00:21",2,-1074016.068955,2384497.41577218
"3565",3565,"Wiggins2","2015-07-10 13:40:16",2,-1073964.51055914,2384290.61428333
"3566",3566,"Wiggins2","2015-07-10 14:20:30",2,-1073909.88203367,2384162.25943479
"3567",3567,"Wiggins2","2015-07-10 15:00:12",2,-1073913.18358099,2384139.06434991
"3568",3568,"Wiggins2","2015-07-10 15:40:30",2,-1073913.02636442,2384140.16887798
"3569",3569,"Wiggins2","2015-07-10 16:20:15",2,-1073906.5021857,2384129.09808759
"3570",3570,"Wiggins2","2015-07-10 17:00:54",2,-1073905.79491599,2384077.15972355
"3571",3571,"Wiggins2","2015-07-10 17:40:11",2,-1073927.96128251,2384149.05614028
"3572",3572,"Wiggins2","2015-07-10 18:20:10",2,-1073912.39790387,2383916.95170263
"3573",3573,"Wiggins2","2015-07-10 19:00:30",2,-1074102.86683344,2383773.9002172
"3574",3574,"Wiggins2","2015-07-10 19:40:50",2,-1074232.33420404,2383831.77401846
"3575",3575,"Wiggins2","2015-07-10 20:20:12",2,-1074239.80187039,2383836.21798431
"3576",3576,"Wiggins2","2015-07-10 21:00:11",2,-1074230.76163426,2383842.81930553
"3577",3577,"Wiggins2","2015-07-10 21:40:30",2,-1074253.95087644,2383850.62857795
"3578",3578,"Wiggins2","2015-07-10 22:20:13",2,-1074229.81809253,2383849.44647679
"3579",3579,"Wiggins2","2015-07-10 23:00:30",2,-1074245.85419502,2383850.60271172
"3580",3580,"Wiggins2","2015-07-10 23:40:19",2,-1074187.84253523,2383802.90131371
"3581",3581,"Wiggins2","2015-07-11 00:20:11",2,-1074217.87061101,2383819.57252042
"3582",3582,"Wiggins2","2015-07-11 01:00:30",2,-1074215.98355488,2383832.82687081
"3583",3583,"Wiggins2","2015-07-11 01:40:20",2,-1074217.24159225,2383823.99063754
"3584",3584,"Wiggins2","2015-07-11 02:20:11",2,-1074217.71335632,2383820.67704973
"3585",3585,"Wiggins2","2015-07-11 03:00:11",2,-1074211.18918453,2383809.60592742
"3586",3586,"Wiggins2","2015-07-11 03:40:11",2,-1074189.25778605,2383792.96054102
"3587",3587,"Wiggins2","2015-07-11 04:20:29",2,-1074216.76982822,2383827.30422517
"3588",3588,"Wiggins2","2015-07-11 05:00:11",2,-1074286.33761352,2383850.73212951
"3589",3589,"Wiggins2","2015-07-11 05:40:30",2,-1074248.99938108,2383828.51214421
"3590",3590,"Wiggins2","2015-07-11 06:20:18",2,-1074465.08641924,2383960.70412291
"3591",3591,"Wiggins2","2015-07-11 07:00:11",2,-1074538.8340306,2383784.13723892
"3592",3592,"Wiggins2","2015-07-11 07:40:36",2,-1074545.75524356,2383735.53814861
"3593",3593,"Wiggins2","2015-07-11 08:20:11",2,-1074535.45621269,2383750.97532575
"3594",3594,"Wiggins2","2015-07-11 09:00:11",2,-1074542.92383758,2383755.4195994
"3595",3595,"Wiggins2","2015-07-11 09:40:32",2,-1074521.53936414,2383791.81658005
"3596",3596,"Wiggins2","2015-07-11 10:20:30",2,-1074494.2604325,2383812.72412174
"3597",3597,"Wiggins2","2015-07-11 11:00:18",2,-1074494.88960985,2383808.30602345
"3598",3598,"Wiggins2","2015-07-11 11:40:10",2,-1074503.45825738,2383805.01858181
"3599",3599,"Wiggins2","2015-07-11 12:20:02",2,-1074533.64312456,2383820.58653081
"3600",3600,"Wiggins2","2015-07-11 13:00:23",2,-1074531.28362285,2383837.15438344
"3601",3601,"Wiggins2","2015-07-11 13:40:11",2,-1074523.50148546,2383834.91917367
"3602",3602,"Wiggins2","2015-07-11 14:20:16",2,-1074514.30366471,2383842.62468462
"3603",3603,"Wiggins2","2015-07-11 15:00:11",2,-1074531.75552314,2383833.84081327
"3604",3604,"Wiggins2","2015-07-11 15:40:30",2,-1074537.49274437,2383850.43483188
"3605",3605,"Wiggins2","2015-07-11 16:20:14",2,-1074473.5802334,2383901.05990802
"3606",3606,"Wiggins2","2015-07-11 17:00:29",2,-1074410.46184394,2383832.34475009
"3607",3607,"Wiggins2","2015-07-11 17:40:18",2,-1074433.96558875,2383837.94552771
"3608",3608,"Wiggins2","2015-07-11 18:20:58",2,-1074371.00351562,2383768.1261097
"3609",3609,"Wiggins2","2015-07-11 19:00:11",2,-1074376.67608935,2383500.72577168
"3610",3610,"Wiggins2","2015-07-11 19:40:10",2,-1074906.64193755,2383135.57124604
"3611",3611,"Wiggins2","2015-07-11 20:20:19",2,-1074960.70979491,2383324.71153436
"3612",3612,"Wiggins2","2015-07-11 21:00:30",2,-1075062.26982552,2383407.92427743
"3613",3613,"Wiggins2","2015-07-11 21:40:19",2,-1075164.68507807,2383541.97300042
"3614",3614,"Wiggins2","2015-07-11 22:20:29",2,-1075182.61061588,2383529.87699665
"3615",3615,"Wiggins2","2015-07-11 23:00:17",2,-1075181.82367448,2383535.39958718
"3616",3616,"Wiggins2","2015-07-11 23:40:10",2,-1075181.03673314,2383540.9221772
"3617",3617,"Wiggins2","2015-07-12 00:20:12",2,-1075181.50889793,2383537.60862325
"3618",3618,"Wiggins2","2015-07-12 01:00:49",2,-1075181.50889793,2383537.60862325
"3619",3619,"Wiggins2","2015-07-12 01:40:14",2,-1075094.6436921,2383521.85044827
"3620",3620,"Wiggins2","2015-07-12 02:20:48",2,-1075103.05558899,2383519.66817638
"3621",3621,"Wiggins2","2015-07-12 03:00:10",2,-1075094.80106759,2383520.74592836
"3622",3622,"Wiggins2","2015-07-12 03:40:12",2,-1075095.27319409,2383517.43236852
"3623",3623,"Wiggins2","2015-07-12 04:20:21",2,-1075178.67590957,2383557.4899442
"3624",3624,"Wiggins2","2015-07-12 05:01:30",2,-1075209.76988515,2383794.07111588
"3625",3625,"Wiggins2","2015-07-12 05:40:08",2,-1075096.25632416,2383794.79998809
"3626",3626,"Wiggins2","2015-07-12 06:20:09",2,-1075081.1642526,2383787.01486232
"3627",3627,"Wiggins2","2015-07-12 07:00:30",2,-1075080.84949602,2383789.22389144
"3628",3628,"Wiggins2","2015-07-12 07:40:20",2,-1075142.47669647,2383811.52846553
"3629",3629,"Wiggins2","2015-07-12 08:20:48",2,-1075166.29507921,2383814.92250377
"3630",3630,"Wiggins2","2015-07-12 09:00:09",2,-1075174.68880186,2383926.55869344
"3631",3631,"Wiggins2","2015-07-12 09:40:10",2,-1075839.99241866,2383464.67840087
"3632",3632,"Wiggins2","2015-07-12 10:21:52",2,-1076692.66938777,2382939.4137119
"3633",3633,"Wiggins2","2015-07-12 11:00:30",2,-1076735.4628762,2382866.63038892
"3634",3634,"Wiggins2","2015-07-12 11:40:20",2,-1076734.51727767,2382873.25741415
"3635",3635,"Wiggins2","2015-07-12 12:20:29",2,-1076744.19133725,2382862.24088214
"3636",3636,"Wiggins2","2015-07-12 13:00:48",2,-1076734.99007692,2382869.94390163
"3637",3637,"Wiggins2","2015-07-12 13:40:34",2,-1076822.55236507,2382937.6611989
"3638",3638,"Wiggins2","2015-07-12 14:20:15",2,-1076852.48186589,2383011.80579574
"3639",3639,"Wiggins2","2015-07-12 15:00:18",2,-1076824.66100396,2382979.66082963
"3640",3640,"Wiggins2","2015-07-12 15:40:32",2,-1076829.60664215,2383001.77943641
"3641",3641,"Wiggins2","2015-07-12 16:20:08",2,-1076832.75895719,2382979.68943731
"3642",3642,"Wiggins2","2015-07-12 17:00:54",2,-1076827.69382126,2382844.85441672
"3643",3643,"Wiggins2","2015-07-12 17:40:16",2,-1076840.59538713,2382584.10525197
"3644",3644,"Wiggins2","2015-07-12 18:20:09",2,-1076804.51649398,2382553.03603915
"3645",3645,"Wiggins2","2015-07-12 19:00:30",2,-1076923.74086726,2382228.56723596
"3646",3646,"Wiggins2","2015-07-12 19:40:14",2,-1077076.04082908,2382240.15909393
"3647",3647,"Wiggins2","2015-07-12 20:20:08",2,-1077031.44865141,2382268.73222284
"3648",3648,"Wiggins2","2015-07-12 21:00:08",2,-1076953.51636261,2382303.81768448
"3649",3649,"Wiggins2","2015-07-12 21:40:09",2,-1076927.42634845,2382259.5223206
"3650",3650,"Wiggins2","2015-07-12 22:20:25",2,-1076926.63826597,2382265.04488798
"3651",3651,"Wiggins2","2015-07-12 23:00:07",2,-1076927.89919796,2382256.20877994
"3652",3652,"Wiggins2","2015-07-12 23:40:20",2,-1076997.79277385,2382277.45314884
"3653",3653,"Wiggins2","2015-07-13 00:20:19",2,-1076878.83409495,2382259.35028704
"3654",3654,"Wiggins2","2015-07-13 01:00:29",2,-1076899.91747672,2382225.16764983
"3655",3655,"Wiggins2","2015-07-13 01:40:15",2,-1076900.54792447,2382220.74959073
"3656",3656,"Wiggins2","2015-07-13 02:20:15",2,-1076900.54792447,2382220.74959073
"3657",3657,"Wiggins2","2015-07-13 03:00:15",2,-1076882.14389533,2382236.15548021
"3658",3658,"Wiggins2","2015-07-13 03:40:16",2,-1076900.54792447,2382220.74959073
"3659",3659,"Wiggins2","2015-07-13 04:19:59",2,-1076810.5772837,2382283.42073182
"3660",3660,"Wiggins2","2015-07-13 05:00:19",2,-1077264.75053818,2382450.79741783
"3661",3661,"Wiggins2","2015-07-13 05:40:29",2,-1077410.37824577,2382622.60698015
"3662",3662,"Wiggins2","2015-07-13 06:20:09",2,-1077494.67415146,2382599.70522359
"3663",3663,"Wiggins2","2015-07-13 07:00:16",2,-1077546.20608227,2382522.53715757
"3664",3664,"Wiggins2","2015-07-13 07:40:30",2,-1077546.04837208,2382523.64165451
"3665",3665,"Wiggins2","2015-07-13 08:20:16",2,-1077524.27610043,2382505.88163567
"3666",3666,"Wiggins2","2015-07-13 09:00:30",2,-1077524.59151392,2382503.67264026
"3667",3667,"Wiggins2","2015-07-13 09:40:17",2,-1077525.69546123,2382495.94115568
"3668",3668,"Wiggins2","2015-07-13 10:20:19",2,-1077509.02524257,2382499.19598048
"3669",3669,"Wiggins2","2015-07-13 11:00:15",2,-1077501.55750817,2382494.748666
"3670",3670,"Wiggins2","2015-07-13 11:40:17",2,-1077504.76722403,2382529.01742178
"3671",3671,"Wiggins2","2015-07-13 12:20:00",2,-1077520.8065528,2382530.18057987
"3672",3672,"Wiggins2","2015-07-13 13:01:49",2,-1077538.10755358,2382522.50779594
"3673",3673,"Wiggins2","2015-07-13 13:40:30",2,-1077567.34740191,2382544.71522057
"3674",3674,"Wiggins2","2015-07-13 14:20:15",2,-1077642.12014167,2382361.54522368
"3675",3675,"Wiggins2","2015-07-13 15:00:19",2,-1077698.39241582,2382421.42405451
"3676",3676,"Wiggins2","2015-07-13 15:40:23",2,-1077697.91922503,2382424.73754342
"3677",3677,"Wiggins2","2015-07-13 16:20:15",2,-1077691.87105183,2382410.34956633
"3678",3678,"Wiggins2","2015-07-13 17:00:32",2,-1077696.49965281,2382434.67800905
"3679",3679,"Wiggins2","2015-07-13 17:39:59",2,-1077687.40013015,2382384.91661878
"3680",3680,"Wiggins2","2015-07-13 18:20:15",2,-1077856.2126291,2382564.55518458
"3681",3681,"Wiggins2","2015-07-13 19:00:30",2,-1078386.11006023,2382201.8423537
"3682",3682,"Wiggins2","2015-07-13 19:40:14",2,-1078528.3490766,2381603.4191322
"3683",3683,"Wiggins2","2015-07-13 20:20:15",2,-1078676.08565906,2381647.07357565
"3684",3684,"Wiggins2","2015-07-13 21:00:15",2,-1078710.74273796,2381688.09274198
"3685",3685,"Wiggins2","2015-07-13 21:40:16",2,-1078722.36377546,2381720.18424373
"3686",3686,"Wiggins2","2015-07-13 22:20:30",2,-1078727.62171495,2381740.09571743
"3687",3687,"Wiggins2","2015-07-13 23:00:17",2,-1078727.30598286,2381742.30470163
"3688",3688,"Wiggins2","2015-07-13 23:40:47",2,-1078713.94852021,2381722.36262567
"3689",3689,"Wiggins2","2015-07-14 00:20:12",2,-1078705.84899596,2381722.33203107
"3690",3690,"Wiggins2","2015-07-14 01:01:00",2,-1078736.19482562,2381736.81285969
"3691",3691,"Wiggins2","2015-07-14 01:40:16",2,-1078726.99025078,2381744.51368575
"3692",3692,"Wiggins2","2015-07-14 02:20:30",2,-1078727.46384891,2381741.20020954
"3693",3693,"Wiggins2","2015-07-14 03:00:14",2,-1078727.62171495,2381740.09571743
"3694",3694,"Wiggins2","2015-07-14 03:40:10",2,-1078725.41159055,2381755.55860514
"3695",3695,"Wiggins2","2015-07-14 04:19:59",2,-1078834.19308142,2381561.47453756
"3696",3696,"Wiggins2","2015-07-14 05:00:13",2,-1078915.93227316,2381499.8997883
"3697",3697,"Wiggins2","2015-07-14 05:40:11",2,-1078357.87476631,2382059.18165053
"3698",3698,"Wiggins2","2015-07-14 06:20:26",2,-1078187.00441561,2382064.07131421
"3699",3699,"Wiggins2","2015-07-14 07:00:14",2,-1078171.80464034,2382113.74353953
"3700",3700,"Wiggins2","2015-07-14 07:40:30",2,-1078185.52942434,2382187.83470135
"3701",3701,"Wiggins2","2015-07-14 08:20:15",2,-1078185.37162821,2382188.93919383
"3702",3702,"Wiggins2","2015-07-14 09:00:23",2,-1078183.3202788,2382203.29759417
"3703",3703,"Wiggins2","2015-07-14 09:41:00",2,-1078203.51434888,2382232.10453559
"3704",3704,"Wiggins2","2015-07-14 10:20:06",2,-1078208.77286194,2382252.01543965
